Order ID,Order Date,Ship Date,Product Category,Sub-Category,Customer Segment,Region,Country,City,Sales,Quantity,Discount,Profit,Ship Mode
DEMO-01762,2025-03-31,2025-04-06,Office Supplies,Binders,Corporate,East,Japan,Demo City 25,477.42,9,0.1,-64.72,Second Class
DEMO-01763,2023-06-16,2023-06-22,Technology,Accessories,Home Office,West,Germany,Demo City 14,166.63,2,0.05,1.99,Same Day
DEMO-01764,2023-08-21,2023-08-26,Furniture,Tables,Corporate,West,United States,Demo City 19,131.23,9,0.0,33.3,Same Day
DEMO-01765,2023-06-01,2023-06-08,Office Supplies,Paper,Consumer,West,United States,Demo City 29,870.06,9,0.3,-6.24,Standard Class
DEMO-01766,2023-11-17,2023-11-20,Technology,Accessories,Home Office,West,Germany,Demo City 4,314.71,6,0.0,29.86,First Class
DEMO-01767,2023-09-12,2023-09-19,Office Supplies,Paper,Corporate,East,Japan,Demo City 19,151.08,1,0.1,42.76,Same Day
DEMO-01768,2024-10-22,2024-10-24,Office Supplies,Binders,Home Office,North,United Kingdom,Demo City 18,9.7,4,0.2,1.5,Standard Class
DEMO-01769,2025-11-12,2025-11-13,Technology,Accessories,Consumer,North,Canada,Demo City 7,77.15,5,0.3,-1.69,Standard Class
DEMO-01770,2023-04-20,2023-04-23,Furniture,Chairs,Consumer,West,Germany,Demo City 2,32.16,3,0.05,-0.41,Second Class
DEMO-01771,2025-05-25,2025-06-01,Technology,Machines,Consumer,East,India,Demo City 25,148.75,3,0.2,17.12,Second Class
DEMO-01772,2025-03-04,2025-03-05,Office Supplies,Binders,Home Office,South,Australia,Demo City 28,1710.52,10,0.1,361.35,First Class
DEMO-01773,2025-10-30,2025-11-05,Office Supplies,Binders,Home Office,West,United States,Demo City 4,700.01,10,0.2,60.22,Same Day
DEMO-01774,2025-01-01,2025-01-04,Technology,Machines,Corporate,South,Australia,Demo City 6,638.88,8,0.2,22.11,Standard Class
DEMO-01775,2024-01-28,2024-01-29,Office Supplies,Binders,Corporate,East,India,Demo City 7,504.14,8,0.1,104.83,Second Class
DEMO-01776,2023-07-07,2023-07-10,Furniture,Bookcases,Consumer,West,United States,Demo City 4,257.26,5,0.1,26.63,First Class
DEMO-01777,2024-08-12,2024-08-16,Furniture,Bookcases,Consumer,West,Germany,Demo City 7,295.61,8,0.2,-15.78,Same Day
DEMO-01778,2023-08-14,2023-08-18,Office Supplies,Storage,Home Office,South,Australia,Demo City 14,324.99,5,0.0,46.56,Standard Class
DEMO-01779,2025-10-17,2025-10-22,Technology,Machines,Home Office,East,India,Demo City 12,495.94,8,0.2,2.39,Second Class
DEMO-01780,2025-11-24,2025-11-26,Office Supplies,Binders,Consumer,South,Australia,Demo City 2,223.13,7,0.05,67.17,First Class
DEMO-01781,2024-08-14,2024-08-20,Office Supplies,Storage,Corporate,North,United Kingdom,Demo City 28,18.79,1,0.0,2.36,Second Class
DEMO-01782,2025-09-29,2025-10-02,Technology,Accessories,Consumer,East,Japan,Demo City 10,222.36,4,0.1,32.93,Same Day
DEMO-01783,2025-08-23,2025-08-24,Office Supplies,Paper,Home Office,West,United States,Demo City 19,450.66,10,0.0,94.95,Same Day
DEMO-01784,2025-10-19,2025-10-21,Furniture,Chairs,Home Office,North,United Kingdom,Demo City 12,218.56,11,0.0,48.56,First Class
DEMO-01785,2024-12-13,2024-12-20,Furniture,Bookcases,Corporate,South,Australia,Demo City 27,555.43,9,0.3,23.91,Second Class
DEMO-01786,2023-07-01,2023-07-06,Office Supplies,Paper,Home Office,West,Germany,Demo City 3,34.76,2,0.0,7.03,Second Class
DEMO-01787,2024-01-26,2024-01-31,Office Supplies,Storage,Corporate,East,Japan,Demo City 13,66.1,5,0.2,7.56,Second Class
DEMO-01788,2024-10-12,2024-10-19,Office Supplies,Storage,Home Office,South,Australia,Demo City 30,28.74,1,0.2,2.63,Standard Class
DEMO-01789,2025-01-09,2025-01-11,Furniture,Bookcases,Home Office,East,Japan,Demo City 11,37.53,2,0.0,6.81,First Class
DEMO-01790,2023-09-14,2023-09-19,Technology,Phones,Corporate,West,United States,Demo City 5,472.32,10,0.05,72.23,Standard Class
DEMO-01791,2023-10-14,2023-10-20,Technology,Accessories,Corporate,North,United Kingdom,Demo City 15,95.65,9,0.0,-8.84,Standard Class
DEMO-01792,2025-05-28,2025-06-01,Technology,Machines,Consumer,West,Germany,Demo City 15,142.57,7,0.1,-7.78,Standard Class
DEMO-01793,2023-05-21,2023-05-28,Office Supplies,Binders,Consumer,South,Brazil,Demo City 30,571.24,8,0.05,149.83,Same Day
DEMO-01794,2025-09-16,2025-09-21,Office Supplies,Paper,Consumer,North,United Kingdom,Demo City 25,1243.25,8,0.05,-137.61,Standard Class
DEMO-01795,2023-01-04,2023-01-10,Technology,Machines,Home Office,East,Japan,Demo City 1,112.7,4,0.2,-14.48,Same Day
DEMO-01796,2023-05-10,2023-05-12,Furniture,Bookcases,Corporate,North,United Kingdom,Demo City 10,1064.58,7,0.2,104.1,Second Class
DEMO-01797,2025-10-18,2025-10-23,Office Supplies,Binders,Consumer,East,Japan,Demo City 20,331.19,7,0.2,32.54,Standard Class
DEMO-01798,2024-04-19,2024-04-20,Furniture,Chairs,Corporate,South,Australia,Demo City 2,649.18,11,0.05,79.92,Same Day
DEMO-01799,2025-02-14,2025-02-19,Furniture,Chairs,Home Office,South,Brazil,Demo City 22,273.74,10,0.0,43.26,Second Class
DEMO-01800,2025-05-21,2025-05-22,Technology,Machines,Home Office,East,India,Demo City 2,215.57,8,0.0,21.92,First Class
DEMO-01801,2023-07-29,2023-07-31,Furniture,Tables,Corporate,West,United States,Demo City 2,519.36,10,0.05,-36.18,Same Day
DEMO-01802,2025-07-04,2025-07-09,Technology,Accessories,Home Office,North,United Kingdom,Demo City 14,405.6,11,0.1,141.94,Standard Class
DEMO-01803,2025-01-18,2025-01-23,Furniture,Bookcases,Corporate,East,Japan,Demo City 4,744.49,11,0.5,-82.17,First Class
DEMO-01804,2023-11-23,2023-11-26,Technology,Accessories,Consumer,East,India,Demo City 16,18.61,1,0.0,6.55,Same Day
DEMO-01805,2024-12-05,2024-12-07,Technology,Phones,Consumer,West,Germany,Demo City 9,283.34,7,0.3,27.76,Standard Class
DEMO-01806,2024-10-18,2024-10-25,Office Supplies,Binders,Home Office,East,India,Demo City 25,701.08,4,0.3,57.92,Same Day
DEMO-01807,2025-12-26,2025-12-30,Office Supplies,Storage,Corporate,West,United States,Demo City 16,513.58,11,0.2,67.46,Standard Class
DEMO-01808,2025-05-12,2025-05-18,Technology,Accessories,Corporate,North,Canada,Demo City 21,25.47,1,0.05,2.88,First Class
DEMO-01809,2025-02-01,2025-02-08,Office Supplies,Storage,Home Office,North,Canada,Demo City 1,387.47,10,0.0,78.21,Same Day
DEMO-01810,2025-11-16,2025-11-23,Furniture,Chairs,Home Office,East,India,Demo City 18,244.86,6,0.2,19.67,Second Class
DEMO-01811,2025-07-28,2025-07-29,Office Supplies,Binders,Consumer,North,Canada,Demo City 30,1078.42,3,0.1,73.58,Second Class
DEMO-01812,2024-05-25,2024-05-28,Office Supplies,Paper,Home Office,West,United States,Demo City 5,126.48,4,0.1,2.11,Second Class
DEMO-01813,2023-09-23,2023-09-30,Technology,Phones,Consumer,East,India,Demo City 3,835.37,5,0.3,-33.0,First Class
DEMO-01814,2025-09-20,2025-09-27,Furniture,Tables,Corporate,North,United Kingdom,Demo City 6,39.63,4,0.1,13.09,Same Day
DEMO-01815,2025-03-17,2025-03-24,Office Supplies,Storage,Consumer,West,Germany,Demo City 11,304.33,10,0.0,114.01,Second Class
DEMO-01816,2024-11-01,2024-11-06,Furniture,Tables,Corporate,South,Australia,Demo City 16,113.0,4,0.3,-18.8,Standard Class
DEMO-01817,2023-05-08,2023-05-10,Technology,Accessories,Home Office,East,Japan,Demo City 26,36.8,6,0.5,7.33,First Class
DEMO-01818,2025-01-22,2025-01-28,Technology,Machines,Consumer,East,Japan,Demo City 17,475.83,6,0.0,42.05,First Class
DEMO-01819,2023-04-27,2023-05-03,Office Supplies,Binders,Corporate,East,Japan,Demo City 13,301.81,7,0.05,54.09,First Class
DEMO-01820,2025-12-17,2025-12-22,Technology,Accessories,Corporate,North,Canada,Demo City 21,121.7,11,0.05,16.0,Standard Class
DEMO-01821,2025-12-29,2026-01-01,Office Supplies,Paper,Corporate,South,Australia,Demo City 25,137.44,7,0.0,50.69,Second Class
DEMO-01822,2024-12-07,2024-12-11,Furniture,Chairs,Consumer,East,India,Demo City 29,230.15,6,0.2,5.03,Same Day
DEMO-01823,2023-12-14,2023-12-18,Office Supplies,Binders,Home Office,North,Canada,Demo City 10,248.0,3,0.1,54.3,Standard Class
DEMO-01824,2024-05-27,2024-06-02,Office Supplies,Binders,Corporate,East,India,Demo City 12,328.64,8,0.0,114.1,Same Day
DEMO-01825,2024-06-13,2024-06-14,Office Supplies,Storage,Home Office,North,United Kingdom,Demo City 10,818.67,7,0.2,60.56,Standard Class
DEMO-01826,2023-06-07,2023-06-11,Office Supplies,Storage,Home Office,West,United States,Demo City 4,1332.41,8,0.0,62.56,First Class
DEMO-01827,2024-05-09,2024-05-12,Furniture,Tables,Corporate,East,India,Demo City 20,29.63,1,0.0,1.53,First Class
DEMO-01828,2025-03-09,2025-03-10,Office Supplies,Binders,Corporate,North,United Kingdom,Demo City 30,171.43,7,0.3,7.1,First Class
DEMO-01829,2025-08-19,2025-08-24,Office Supplies,Paper,Consumer,North,United Kingdom,Demo City 23,71.2,4,0.3,-14.08,First Class
DEMO-01830,2025-04-16,2025-04-18,Office Supplies,Storage,Consumer,East,India,Demo City 24,8.48,2,0.3,2.57,First Class
DEMO-01831,2024-09-10,2024-09-16,Technology,Accessories,Corporate,East,India,Demo City 5,167.89,4,0.2,31.51,First Class
DEMO-01832,2024-02-17,2024-02-21,Office Supplies,Binders,Home Office,West,United States,Demo City 27,422.75,6,0.3,23.86,Same Day
DEMO-01833,2024-07-14,2024-07-20,Furniture,Chairs,Consumer,North,Canada,Demo City 28,172.29,4,0.05,0.32,Same Day
DEMO-01834,2025-01-09,2025-01-11,Furniture,Bookcases,Home Office,North,Canada,Demo City 24,215.2,5,0.05,85.03,Standard Class
DEMO-01835,2024-05-10,2024-05-14,Office Supplies,Paper,Consumer,South,Australia,Demo City 24,153.69,3,0.05,12.03,Same Day
DEMO-01836,2025-07-09,2025-07-13,Office Supplies,Storage,Corporate,North,Canada,Demo City 21,180.28,9,0.0,31.52,First Class
DEMO-01837,2023-03-02,2023-03-06,Office Supplies,Binders,Corporate,West,Germany,Demo City 2,180.66,2,0.1,17.99,Same Day
DEMO-01838,2025-05-15,2025-05-19,Technology,Accessories,Consumer,West,Germany,Demo City 6,495.86,10,0.3,0.51,Same Day
DEMO-01839,2025-01-17,2025-01-22,Office Supplies,Paper,Home Office,East,India,Demo City 26,24.01,1,0.2,-1.2,First Class
DEMO-01840,2024-11-09,2024-11-16,Technology,Accessories,Consumer,North,United Kingdom,Demo City 6,178.89,7,0.0,30.51,Standard Class
DEMO-01841,2025-06-30,2025-07-01,Furniture,Tables,Corporate,South,Australia,Demo City 18,502.98,9,0.3,-105.29,Second Class
DEMO-01842,2024-02-16,2024-02-20,Furniture,Chairs,Home Office,West,United States,Demo City 27,1421.0,6,0.2,166.67,Second Class
DEMO-01843,2023-02-01,2023-02-06,Office Supplies,Paper,Consumer,East,Japan,Demo City 30,342.94,10,0.0,55.19,First Class
DEMO-01844,2024-11-30,2024-12-01,Technology,Phones,Consumer,North,Canada,Demo City 24,20.57,1,0.1,4.38,Standard Class
DEMO-01845,2025-08-29,2025-09-03,Office Supplies,Storage,Consumer,South,Australia,Demo City 13,23.33,3,0.0,8.66,Same Day
DEMO-01846,2024-11-10,2024-11-12,Furniture,Chairs,Home Office,East,Japan,Demo City 6,108.37,7,0.0,22.99,Second Class
DEMO-01847,2024-07-19,2024-07-23,Office Supplies,Paper,Consumer,North,United Kingdom,Demo City 22,62.22,2,0.0,10.74,First Class
DEMO-01848,2023-10-27,2023-11-03,Furniture,Tables,Corporate,West,United States,Demo City 6,205.16,10,0.1,-5.81,Standard Class
DEMO-01849,2025-04-10,2025-04-16,Office Supplies,Binders,Home Office,West,United States,Demo City 1,30.7,1,0.2,5.79,First Class
DEMO-01850,2024-12-08,2024-12-10,Technology,Accessories,Home Office,West,United States,Demo City 27,3269.44,10,0.1,853.59,Second Class
DEMO-01851,2024-10-29,2024-11-04,Furniture,Bookcases,Corporate,West,United States,Demo City 7,72.82,1,0.0,7.16,Standard Class
DEMO-01852,2023-01-12,2023-01-15,Office Supplies,Storage,Corporate,South,Australia,Demo City 21,206.31,4,0.2,58.6,Second Class
DEMO-01853,2025-01-13,2025-01-19,Furniture,Chairs,Consumer,South,Brazil,Demo City 13,195.87,7,0.1,66.5,Same Day
DEMO-01854,2023-01-25,2023-01-26,Furniture,Chairs,Home Office,South,Australia,Demo City 13,256.15,6,0.2,49.1,Second Class
DEMO-01855,2024-12-18,2024-12-24,Office Supplies,Binders,Consumer,West,Germany,Demo City 19,389.4,6,0.1,-14.32,Same Day
DEMO-01856,2023-01-05,2023-01-09,Furniture,Chairs,Home Office,North,Canada,Demo City 3,200.15,6,0.0,51.59,First Class
DEMO-01857,2024-01-16,2024-01-22,Office Supplies,Paper,Corporate,North,Canada,Demo City 6,348.08,9,0.1,114.99,Same Day
DEMO-01858,2025-08-11,2025-08-13,Furniture,Bookcases,Consumer,East,India,Demo City 15,1087.25,6,0.05,-49.18,Same Day
DEMO-01859,2024-01-02,2024-01-06,Office Supplies,Paper,Home Office,South,Brazil,Demo City 30,259.65,3,0.0,26.1,Same Day
DEMO-01860,2024-10-14,2024-10-18,Technology,Machines,Home Office,South,Australia,Demo City 25,161.23,9,0.5,-41.65,Standard Class
DEMO-01861,2023-11-12,2023-11-13,Furniture,Tables,Home Office,East,Japan,Demo City 10,153.01,4,0.1,6.22,Same Day
DEMO-01862,2025-08-30,2025-09-03,Office Supplies,Paper,Home Office,East,Japan,Demo City 20,2777.65,10,0.3,-676.52,Same Day
DEMO-01863,2025-10-11,2025-10-14,Technology,Machines,Home Office,North,United Kingdom,Demo City 7,116.94,2,0.05,3.69,Second Class
DEMO-01864,2025-09-14,2025-09-17,Office Supplies,Paper,Home Office,North,Canada,Demo City 20,817.82,4,0.3,-112.19,Second Class
DEMO-01865,2025-09-20,2025-09-24,Technology,Machines,Home Office,South,Australia,Demo City 24,45.31,2,0.05,5.74,Second Class
DEMO-01866,2025-11-05,2025-11-11,Technology,Phones,Home Office,West,United States,Demo City 27,148.34,1,0.05,29.88,Same Day
DEMO-01867,2024-01-31,2024-02-07,Furniture,Bookcases,Corporate,East,India,Demo City 22,179.63,3,0.1,46.66,Standard Class
DEMO-01868,2024-12-07,2024-12-10,Office Supplies,Storage,Home Office,North,United Kingdom,Demo City 24,108.79,10,0.0,24.6,Second Class
DEMO-01869,2024-04-18,2024-04-19,Technology,Machines,Corporate,West,United States,Demo City 8,136.14,2,0.1,19.65,First Class
DEMO-01870,2023-03-21,2023-03-28,Office Supplies,Storage,Home Office,West,United States,Demo City 4,379.66,10,0.3,32.54,Same Day
DEMO-01871,2025-01-20,2025-01-24,Furniture,Bookcases,Consumer,West,Germany,Demo City 20,885.66,10,0.0,25.09,First Class
DEMO-01872,2024-11-23,2024-11-24,Technology,Machines,Home Office,East,Japan,Demo City 28,541.17,10,0.3,-68.0,Standard Class
DEMO-01873,2025-04-22,2025-04-27,Office Supplies,Storage,Consumer,East,India,Demo City 24,71.68,7,0.2,15.19,Second Class
DEMO-01874,2025-07-04,2025-07-06,Furniture,Tables,Home Office,East,Japan,Demo City 4,377.7,4,0.2,57.9,Standard Class
DEMO-01875,2024-09-02,2024-09-07,Technology,Phones,Home Office,East,India,Demo City 29,635.88,4,0.2,60.27,First Class
DEMO-01876,2024-06-24,2024-06-30,Office Supplies,Binders,Consumer,East,Japan,Demo City 21,422.59,10,0.0,64.53,Second Class
DEMO-01877,2025-06-30,2025-07-02,Technology,Machines,Corporate,East,India,Demo City 28,434.55,6,0.0,197.1,Same Day
DEMO-01878,2025-02-02,2025-02-06,Furniture,Chairs,Corporate,West,Germany,Demo City 10,29.22,1,0.1,0.15,Second Class
DEMO-01879,2024-06-28,2024-07-04,Technology,Machines,Consumer,East,India,Demo City 25,25.8,2,0.2,-0.05,Standard Class
DEMO-01880,2024-11-05,2024-11-09,Technology,Phones,Corporate,South,Brazil,Demo City 21,616.98,9,0.0,111.51,Standard Class
DEMO-01881,2024-12-14,2024-12-15,Office Supplies,Paper,Corporate,North,Canada,Demo City 15,1038.92,9,0.1,149.96,Second Class
DEMO-01882,2024-09-08,2024-09-09,Technology,Phones,Home Office,North,Canada,Demo City 5,263.83,11,0.5,-7.2,Same Day
DEMO-01883,2023-09-27,2023-10-02,Office Supplies,Paper,Consumer,North,United Kingdom,Demo City 24,474.44,7,0.2,94.36,Standard Class
DEMO-01884,2023-09-14,2023-09-16,Office Supplies,Paper,Corporate,North,Canada,Demo City 15,433.04,9,0.05,26.99,Standard Class
DEMO-01885,2025-08-13,2025-08-14,Technology,Machines,Home Office,East,India,Demo City 29,214.72,5,0.2,-19.93,Second Class
DEMO-01886,2025-01-01,2025-01-07,Furniture,Bookcases,Corporate,North,Canada,Demo City 11,715.75,7,0.0,187.99,Same Day
DEMO-01887,2023-09-22,2023-09-23,Furniture,Chairs,Consumer,South,Brazil,Demo City 24,14.79,1,0.3,-0.78,Second Class
DEMO-01888,2024-05-06,2024-05-08,Office Supplies,Binders,Corporate,South,Australia,Demo City 9,106.87,7,0.2,19.25,Standard Class
DEMO-01889,2023-11-16,2023-11-21,Office Supplies,Binders,Home Office,South,Australia,Demo City 16,1035.11,7,0.2,0.62,Second Class
DEMO-01890,2023-12-01,2023-12-03,Office Supplies,Binders,Corporate,West,United States,Demo City 27,2865.25,9,0.0,426.51,Second Class
DEMO-01891,2025-01-11,2025-01-16,Technology,Machines,Corporate,West,Germany,Demo City 13,89.82,1,0.1,12.78,First Class
DEMO-01892,2024-04-14,2024-04-19,Technology,Machines,Home Office,South,Australia,Demo City 7,189.51,4,0.2,5.88,Second Class
DEMO-01893,2024-02-09,2024-02-15,Furniture,Chairs,Consumer,East,Japan,Demo City 20,91.61,1,0.3,18.24,First Class
DEMO-01894,2023-03-08,2023-03-14,Office Supplies,Storage,Consumer,West,United States,Demo City 10,60.11,1,0.5,-13.2,First Class
DEMO-01895,2024-06-23,2024-06-28,Office Supplies,Paper,Consumer,North,Canada,Demo City 9,818.8,9,0.0,230.7,Standard Class
DEMO-01896,2024-05-31,2024-06-02,Office Supplies,Binders,Consumer,North,Canada,Demo City 14,1585.49,4,0.3,0.41,Second Class
DEMO-01897,2023-02-25,2023-02-26,Furniture,Chairs,Home Office,North,United Kingdom,Demo City 30,19.1,1,0.0,3.47,First Class
DEMO-01898,2025-09-06,2025-09-12,Office Supplies,Storage,Consumer,West,United States,Demo City 23,601.0,3,0.2,-70.07,Same Day
DEMO-01899,2025-10-29,2025-11-04,Technology,Accessories,Corporate,West,United States,Demo City 29,180.19,3,0.0,19.19,First Class
DEMO-01900,2024-07-24,2024-07-25,Office Supplies,Storage,Consumer,North,United Kingdom,Demo City 19,490.7,8,0.1,126.26,Standard Class
DEMO-01901,2023-09-17,2023-09-19,Technology,Accessories,Home Office,West,United States,Demo City 16,59.55,2,0.0,23.46,Second Class
DEMO-01902,2024-07-25,2024-07-28,Technology,Accessories,Home Office,West,Germany,Demo City 10,815.88,8,0.05,33.36,Second Class
DEMO-01903,2025-10-11,2025-10-17,Office Supplies,Paper,Corporate,East,India,Demo City 14,162.89,9,0.0,5.65,Second Class
DEMO-01904,2023-12-06,2023-12-11,Technology,Machines,Consumer,North,United Kingdom,Demo City 13,367.84,11,0.05,30.2,Same Day
DEMO-01905,2023-09-28,2023-10-03,Furniture,Tables,Consumer,East,India,Demo City 2,15.98,1,0.1,1.71,Same Day
DEMO-01906,2025-12-18,2025-12-22,Furniture,Tables,Home Office,East,India,Demo City 3,92.74,3,0.5,-17.96,Second Class
DEMO-01907,2025-12-07,2025-12-14,Technology,Phones,Home Office,South,Brazil,Demo City 3,348.76,6,0.05,18.7,Standard Class
DEMO-01908,2025-09-06,2025-09-12,Office Supplies,Storage,Corporate,South,Australia,Demo City 28,34.25,1,0.05,2.51,First Class
DEMO-01909,2025-08-03,2025-08-06,Technology,Accessories,Consumer,West,United States,Demo City 4,600.97,8,0.3,47.27,Same Day
DEMO-01910,2025-12-17,2025-12-24,Furniture,Bookcases,Consumer,North,United Kingdom,Demo City 7,1097.56,11,0.05,288.51,Second Class
DEMO-01911,2024-12-20,2024-12-21,Furniture,Bookcases,Corporate,West,Germany,Demo City 1,256.33,4,0.05,52.43,Standard Class
DEMO-01912,2023-02-12,2023-02-18,Furniture,Bookcases,Corporate,North,United Kingdom,Demo City 11,1199.56,7,0.0,228.4,Standard Class
DEMO-01913,2024-10-09,2024-10-12,Technology,Phones,Corporate,West,United States,Demo City 2,702.47,10,0.05,85.41,Standard Class
DEMO-01914,2023-06-02,2023-06-05,Furniture,Chairs,Consumer,East,India,Demo City 2,59.99,7,0.3,-6.52,Same Day
DEMO-01915,2025-06-27,2025-07-01,Office Supplies,Storage,Home Office,East,India,Demo City 6,1403.1,9,0.2,92.63,Second Class
DEMO-01916,2024-05-28,2024-06-01,Technology,Machines,Corporate,North,United Kingdom,Demo City 3,223.56,8,0.0,45.43,Same Day
DEMO-01917,2025-12-15,2025-12-22,Furniture,Bookcases,Home Office,East,India,Demo City 19,31.18,1,0.2,4.05,Standard Class
DEMO-01918,2025-07-20,2025-07-23,Technology,Machines,Home Office,South,Brazil,Demo City 4,83.81,4,0.1,22.48,First Class
DEMO-01919,2024-03-09,2024-03-16,Furniture,Tables,Consumer,South,Brazil,Demo City 10,393.84,10,0.05,-5.93,Second Class
DEMO-01920,2025-01-28,2025-02-03,Furniture,Tables,Corporate,East,India,Demo City 19,1658.21,10,0.0,-7.65,Second Class
DEMO-01921,2023-08-01,2023-08-07,Office Supplies,Paper,Consumer,South,Brazil,Demo City 18,504.65,8,0.1,94.8,Same Day
DEMO-01922,2024-12-17,2024-12-22,Technology,Accessories,Home Office,North,Canada,Demo City 6,32.71,2,0.0,6.69,First Class
DEMO-01923,2023-12-27,2023-12-28,Furniture,Chairs,Consumer,East,India,Demo City 2,963.42,4,0.3,73.18,First Class
DEMO-01924,2024-01-26,2024-01-29,Office Supplies,Paper,Home Office,North,Canada,Demo City 12,253.8,2,0.3,-81.06,First Class
DEMO-01925,2023-03-24,2023-03-30,Office Supplies,Paper,Consumer,North,Canada,Demo City 15,1059.48,10,0.1,176.54,Second Class
DEMO-01926,2025-07-15,2025-07-17,Office Supplies,Storage,Home Office,North,United Kingdom,Demo City 13,179.27,7,0.5,-44.98,Same Day
